X,Y,Population2030,Gridconnected-2012,Split,SA,MG,MINIMUMCOST,MINIMUMDISTANCE,DistancefromtheHVgrid(meters),Gridextensionsforthosegainingaccess,Urban/RuralSplit,Gainingaccesssettlements,Urbangainingaccesspopulation,Ruralgainingaccesspopulation,,,Urbangainingaccessinkm,Urbanpopulationgainingaccess,Urbangainingaccesssettlements,,GridUrbanPopulation,GridUrbanSettlements,MicroGridUrbanPopulation,MicroGridUrbanSettlements,,,,,,Split300,SA300,MG300,MINIMUMCOST300,MINIMUMDISTANCE300,,Split50,SA50,MG50,MINIMUMCOST50,MINIMUMDISTANCE50,,,GridUrbanPopulation,126761278,inhabitants
35.266667,9.283333,11111,0,Grid,,,0.183898365,10000,31259.11995,10000,Urban,1,11111,0,,,,,,,11111,1,0,0,,,,,,Grid,,,0.183898365,10000,,Grid,,,0.215866867,0.215866867,,,,,
38.9,10.016667,14545,0,Grid,,,0.178266396,5000,16058.8789,5000,Urban,1,14545,0,,,,,,,14545,1,0,0,,,,,,Grid,,,0.178266396,5000,,Grid,,,0.205524937,0.205524937,,,,,
41.2,9.533333,593,1,Grid,,,0,0,2939.723922,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
36.9,7.516667,20393,0,Grid,,,0.176564509,10000,15768.24544,10000,Urban,1,20393,0,,,,,,,20393,1,0,0,,,,,,Grid,,,0.176564509,10000,,Grid,,,0.202064762,0.202064762,,,,,
40.3,7.3,5295,0,Grid,,,0.200229462,12500,34534.33854,12500,Urban,1,5295,0,,,,,,,5295,1,0,0,,,,,,Grid,,,0.200229462,12500,,StandAlone,Diesel,,0.246953992,0.7532,,,,,
40,11.45,18648,0,Grid,,,0.176563055,7500,24413.75554,7500,Urban,1,18648,0,,,,,,,18648,1,0,0,,,,,,Grid,,,0.176563055,7500,,Grid,,,0.202102445,0.202102445,,,,,
38.45,9.25,13098,1,Grid,,,0,2500,2160.988114,0,Urban,0,0,0,,,,,,,13098,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.283333,13.783333,1759,0,StandAlone,PV,,0.38955115,0.447,38767.40942,0.447,Rural,1,0,1759,,,,,,,0,0,0,0,,,,,,Grid,,,0.274862591,22500,,StandAlone,PV,,0.38955115,0.447,,,,,
38.266667,7.7,25599,0,Grid,,,0.176564316,10000,42431.42373,10000,Urban,1,25599,0,,,,,,,25599,1,0,0,,,,,,Grid,,,0.176564316,10000,,Grid,,,0.202064499,0.202064499,,,,,
39.133333,12.583333,5571,1,Grid,,,0,2500,696.330799,0,Urban,0,0,0,,,,,,,5571,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
35.533333,7.966667,7900,0,Grid,,,0.188742559,10000,37206.17344,10000,Urban,1,7900,0,,,,,,,7900,1,0,0,,,,,,Grid,,,0.188742559,10000,,StandAlone,Diesel,,0.227114317,0.7532,,,,,
39.883333,8.433333,10407,0,Grid,,,0.185985465,12500,41033.29527,12500,Urban,1,10407,0,,,,,,,10407,1,0,0,,,,,,Grid,,,0.185985465,12500,,Grid,,,0.220981722,0.220981722,,,,,
37.766667,12.333333,18352,0,Grid,,,0.17696416,7500,18244.75523,7500,Urban,1,18352,0,,,,,,,18352,1,0,0,,,,,,Grid,,,0.17696416,7500,,Grid,,,0.202648416,0.202648416,,,,,
38.9,12,8368,0,Grid,,,0.186910899,7500,14696.40762,7500,Urban,1,8368,0,,,,,,,8368,1,0,0,,,,,,Grid,,,0.186910899,7500,,Grid,,,0.221639712,0.221639712,,,,,
39.233333,7.4,16110,0,Grid,,,0.177798457,5000,15884.87068,5000,Urban,1,16110,0,,,,,,,16110,1,0,0,,,,,,Grid,,,0.177798457,5000,,Grid,,,0.204788836,0.204788836,,,,,
38.966667,12.183333,8362,0,Grid,,,0.18693452,7500,18122.17639,7500,Urban,1,8362,0,,,,,,,8362,1,0,0,,,,,,Grid,,,0.18693452,7500,,Grid,,,0.221674226,0.221674226,,,,,
39.666667,11.283333,33734,1,Grid,,,0,2500,4231.867539,0,Urban,0,0,0,,,,,,,33734,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
34.983333,8.6,8643,0,Grid,,,0.188531358,12500,21591.54282,12500,Urban,1,8643,0,,,,,,,8643,1,0,0,,,,,,Grid,,,0.188531358,12500,,Grid,,,0.225419088,0.225419088,,,,,
39.25,9.566667,14082,0,Grid,,,0.179104086,5000,14263.12127,5000,Urban,1,14082,0,,,,,,,14082,1,0,0,,,,,,Grid,,,0.179104086,5000,,Grid,,,0.206700651,0.206700651,,,,,
38.366667,9.366667,13094,1,Grid,,,0,2500,1888.653633,0,Urban,0,0,0,,,,,,,13094,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.35,9.4,16282,1,Grid,,,0,2500,6102.830822,0,Urban,0,0,0,,,,,,,16282,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
36.8,7.783333,31660,1,Grid,,,0,2500,8190.085362,0,Urban,0,0,0,,,,,,,31660,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.966667,9.316667,16246,0,Grid,,,0.178191549,7500,29005.48682,7500,Urban,1,16246,0,,,,,,,16246,1,0,0,,,,,,Grid,,,0.178191549,7500,,Grid,,,0.20569051,0.20569051,,,,,
40.766667,8.016667,3674,0,MicroGrid,,Diesel,0.319434873,0,100303.3688,0,Urban,0,0,0,,,,,,,0,0,3674,1,,,,,,MicroGrid,,Diesel,0.319434873,0,,StandAlone,PV,,0.36113386,0.447,,,,,
40.833333,8.033333,3674,0,MicroGrid,,Diesel,0.319434873,0,98830.49256,0,Urban,0,0,0,,,,,,,0,0,3674,1,,,,,,MicroGrid,,Diesel,0.319434873,0,,StandAlone,PV,,0.36113386,0.447,,,,,
40.583333,8.233333,3668,0,MicroGrid,,Diesel,0.319460919,0,77941.72407,0,Urban,0,0,0,,,,,,,0,0,3668,1,,,,,,MicroGrid,,Diesel,0.319460919,0,,StandAlone,Diesel,,0.361185952,0.695,,,,,
37.033333,9.283333,8108,0,Grid,,,0.186683962,5000,26546.06454,5000,Urban,1,8108,0,,,,,,,8108,1,0,0,,,,,,Grid,,,0.186683962,5000,,Grid,,,0.22065473,0.22065473,,,,,
35.1,5.916667,361,0,StandAlone,PV,,0.447,0.447,130300.8111,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.389441027,0,,StandAlone,PV,,0.447,0.447,,,,,
40.2,4.766667,361,0,StandAlone,Diesel,,0.6659,0.6659,94237.44675,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.389441027,0,,StandAlone,Diesel,,0.6659,0.6659,,,,,
37.3,9.133333,13603,0,Grid,,,0.179951242,7500,12057.55476,7500,Urban,1,13603,0,,,,,,,13603,1,0,0,,,,,,Grid,,,0.179951242,7500,,Grid,,,0.209398142,0.209398142,,,,,
37.15,9.283333,14519,0,Grid,,,0.178314555,5000,27555.41977,5000,Urban,1,14519,0,,,,,,,14519,1,0,0,,,,,,Grid,,,0.178314555,5000,,Grid,,,0.205591487,0.205591487,,,,,
36.983333,9.383333,8102,0,Grid,,,0.187924447,7500,37305.72009,7500,Urban,1,8102,0,,,,,,,8102,1,0,0,,,,,,Grid,,,0.187924447,7500,,Grid,,,0.223122205,0.223122205,,,,,
37,8.9,9617,1,Grid,,,0,2500,2984.135339,0,Urban,0,0,0,,,,,,,9617,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.616667,9.733333,18623,0,Grid,,,0.175586791,2500,12872.25468,2500,Urban,1,18623,0,,,,,,,18623,1,0,0,,,,,,Grid,,,0.175586791,2500,,Grid,,,0.200127576,0.200127576,,,,,
36.766667,9.1,10274,1,Grid,,,0,2500,3726.846555,0,Urban,0,0,0,,,,,,,10274,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.266667,6.116667,6127,0,Grid,,,0.200715254,17500,44380.31393,17500,Urban,1,6127,0,,,,,,,6127,1,0,0,,,,,,Grid,,,0.200715254,17500,,StandAlone,PV,,0.250314362,0.447,,,,,
40.7,9.116667,15988,1,Grid,,,0,2500,6516.546687,0,Urban,0,0,0,,,,,,,15988,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.933333,11.766667,5310,0,Grid,,,0.197888576,10000,22749.35201,10000,Urban,1,5310,0,,,,,,,5310,1,0,0,,,,,,Grid,,,0.197888576,10000,,StandAlone,PV,,0.242331267,0.447,,,,,
39.216667,11.683333,13409,0,Grid,,,0.179596392,5000,17339.94385,5000,Urban,1,13409,0,,,,,,,13409,1,0,0,,,,,,Grid,,,0.179596392,5000,,Grid,,,0.208476241,0.208476241,,,,,
37.166667,7.45,15680,0,Grid,,,0.178429215,7500,19450.49772,7500,Urban,1,15680,0,,,,,,,15680,1,0,0,,,,,,Grid,,,0.178429215,7500,,Grid,,,0.205604798,0.205604798,,,,,
39.133333,11.866667,14442,1,Grid,,,0,2500,5463.588915,0,Urban,0,0,0,,,,,,,14442,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
41.966667,9.55,34172,1,Grid,,,0,2500,5754.976795,0,Urban,0,0,0,,,,,,,34172,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.4,8.333333,16328,0,Grid,,,0.178055769,7500,24628.46794,7500,Urban,1,16328,0,,,,,,,16328,1,0,0,,,,,,Grid,,,0.178055769,7500,,Grid,,,0.205498848,0.205498848,,,,,
37.733333,6.383333,13614,1,Grid,,,0,2500,2282.924759,0,Urban,0,0,0,,,,,,,13614,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.066667,12.6,5571,1,Grid,,,0,2500,1781.806357,0,Urban,0,0,0,,,,,,,5571,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.916667,10.466667,14179,1,Grid,,,0,2500,7654.396085,0,Urban,0,0,0,,,,,,,14179,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.766667,12.466667,7104,0,Grid,,,0.189287698,7500,33605.99732,7500,Urban,1,7104,0,,,,,,,7104,1,0,0,,,,,,Grid,,,0.189287698,7500,,Grid,,,0.226558278,0.226558278,,,,,
39.55,8.283333,14172,0,Grid,,,0.17963069,7500,31465.96394,7500,Urban,1,14172,0,,,,,,,14172,1,0,0,,,,,,Grid,,,0.17963069,7500,,Grid,,,0.207849693,0.207849693,,,,,
38.016667,8.416667,22787,1,Grid,,,0,2500,1122.122582,0,Urban,0,0,0,,,,,,,22787,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.75,8.933333,16069,1,Grid,,,0,2500,3729.481805,0,Urban,0,0,0,,,,,,,16069,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.75,9.066667,16059,1,Grid,,,0,2500,3014.698793,0,Urban,0,0,0,,,,,,,16059,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.8,9.066667,16059,1,Grid,,,0,2500,2521.532466,0,Urban,0,0,0,,,,,,,16059,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
41.766667,9.2,14993,0,Grid,,,0.178228009,5000,21595.79389,5000,Urban,1,14993,0,,,,,,,14993,1,0,0,,,,,,Grid,,,0.178228009,5000,,Grid,,,0.205939592,0.205939592,,,,,
39.416667,9.683333,13414,0,Grid,,,0.179587599,5000,11715.99259,5000,Urban,1,13414,0,,,,,,,13414,1,0,0,,,,,,Grid,,,0.179587599,5000,,Grid,,,0.208466022,0.208466022,,,,,
34.916667,9.75,7187,0,Grid,,,0.188919112,7500,13560.02648,7500,Urban,1,7187,0,,,,,,,7187,1,0,0,,,,,,Grid,,,0.188919112,7500,,Grid,,,0.225964843,0.225964843,,,,,
39.033333,10.883333,19708,0,Grid,,,0.175359218,5000,16743.19679,5000,Urban,1,19708,0,,,,,,,19708,1,0,0,,,,,,Grid,,,0.175359218,5000,,Grid,,,0.200385256,0.200385256,,,,,
36.433333,9.366667,5178,0,Grid,,,0.196789046,7500,29704.10373,7500,Urban,1,5178,0,,,,,,,5178,1,0,0,,,,,,Grid,,,0.196789046,7500,,StandAlone,PV,,0.239593706,0.447,,,,,
37.083333,9.666667,16447,0,Grid,,,0.177871191,7500,35448.11975,7500,Urban,1,16447,0,,,,,,,16447,1,0,0,,,,,,Grid,,,0.177871191,7500,,Grid,,,0.205256641,0.205256641,,,,,
37.2,9.7,16447,0,Grid,,,0.177871191,7500,25110.14377,7500,Urban,1,16447,0,,,,,,,16447,1,0,0,,,,,,Grid,,,0.177871191,7500,,Grid,,,0.205256641,0.205256641,,,,,
40.316667,7.4,5295,0,Grid,,,0.200229462,12500,45342.2376,12500,Urban,1,5295,0,,,,,,,5295,1,0,0,,,,,,Grid,,,0.200229462,12500,,StandAlone,Diesel,,0.246953992,0.9569,,,,,
43.75,7.6,862,0,StandAlone,PV,,0.447,0.447,154610.4733,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.353417256,0,,StandAlone,PV,,0.447,0.447,,,,,
43.083333,6.883333,505,0,StandAlone,PV,,0.447,0.447,77526.34629,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.37362049,0,,StandAlone,PV,,0.447,0.447,,,,,
41.9,12.633333,323,0,StandAlone,PV,,0.447,0.447,39056.89012,0.447,Rural,1,0,323,,,,,,,0,0,0,0,,,,,,MicroGrid,,Wind,0.360342581,0,,StandAlone,PV,,0.447,0.447,,,,,
35.1,5.816667,361,0,StandAlone,PV,,0.447,0.447,140661.0161,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.389441027,0,,StandAlone,PV,,0.447,0.447,,,,,
40.3,8.466667,9291,0,MicroGrid,,Diesel,0.307590628,15000,58914.01354,0,Urban,0,0,0,,,,,,,0,0,9291,1,,,,,,MicroGrid,,Diesel,0.307590628,15000,,StandAlone,Diesel,,0.33744537,0.5786,,,,,
38.3,9.45,13908,1,Grid,,,0,2500,5560.900574,0,Urban,0,0,0,,,,,,,13908,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.716667,12,14025,1,Grid,,,0,2500,5.143556,0,Urban,0,0,0,,,,,,,14025,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.283333,12.216667,23457,0,Grid,,,0.176023125,7500,31450.1104,7500,Urban,1,23457,0,,,,,,,23457,1,0,0,,,,,,Grid,,,0.176023125,7500,,Grid,,,0.200982066,0.200982066,,,,,
34.116667,8.216667,942,0,StandAlone,Diesel,,0.5786,0.5786,51308.71528,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.350552268,0,,StandAlone,Diesel,,0.5786,0.5786,,,,,
40.3,4.25,361,0,StandAlone,Diesel,,0.7241,0.7241,146915.0074,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.389441027,0,,StandAlone,Diesel,,0.7241,0.7241,,,,,
41.133333,6.733333,349,0,StandAlone,PV,,0.447,0.447,11428.13835,0.447,Rural,1,0,349,,,,,,,0,0,0,0,,,,,,Grid,,,0.364252503,7500,,StandAlone,PV,,0.447,0.447,,,,,
39.766667,11.266667,26859,1,Grid,,,0,2500,3655.282098,0,Urban,0,0,0,,,,,,,26859,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.65,13.7,12082,0,Grid,,,0.180667138,5000,9680.027357,5000,Urban,1,12082,0,,,,,,,12082,1,0,0,,,,,,Grid,,,0.180667138,5000,,Grid,,,0.210745866,0.210745866,,,,,
39.35,12.1,15662,0,Grid,,,0.178460605,7500,14844.73317,7500,Urban,1,15662,0,,,,,,,15662,1,0,0,,,,,,Grid,,,0.178460605,7500,,Grid,,,0.205648218,0.205648218,,,,,
39.5,9.95,16371,0,Grid,,,0.177989482,7500,28054.51139,7500,Urban,1,16371,0,,,,,,,16371,1,0,0,,,,,,Grid,,,0.177989482,7500,,Grid,,,0.205412908,0.205412908,,,,,
38.65,12.216667,8362,0,Grid,,,0.18693452,7500,46814.60017,7500,Urban,1,8362,0,,,,,,,8362,1,0,0,,,,,,Grid,,,0.18693452,7500,,Grid,,,0.221674226,0.221674226,,,,,
37.966667,13.5,5510,0,MicroGrid,,Diesel,0.313581255,22500,58874.04338,0,Urban,0,0,0,,,,,,,0,0,5510,1,,,,,,MicroGrid,,Diesel,0.313581255,22500,,StandAlone,PV,,0.349426625,0.447,,,,,
36.4,8.283333,8440,1,Grid,,,0,2500,2436.027747,0,Urban,0,0,0,,,,,,,8440,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
34.566667,9.033333,3777,0,MicroGrid,,Diesel,0.318996732,27500,62327.19105,0,Urban,0,0,0,,,,,,,0,0,3777,1,,,,,,MicroGrid,,Diesel,0.318996732,27500,,StandAlone,Diesel,,0.360257577,0.5786,,,,,
38.366667,9.35,13094,1,Grid,,,0,2500,2514.638954,0,Urban,0,0,0,,,,,,,13094,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.116667,9.716667,12838,0,Grid,,,0.180695024,7500,38899.61026,7500,Urban,1,12838,0,,,,,,,12838,1,0,0,,,,,,Grid,,,0.180695024,7500,,Grid,,,0.209995129,0.209995129,,,,,
38.116667,9.783333,12880,0,Grid,,,0.181443582,10000,44874.38814,10000,Urban,1,12880,0,,,,,,,12880,1,0,0,,,,,,Grid,,,0.181443582,10000,,Grid,,,0.211550974,0.211550974,,,,,
41.5,9.416667,38188,1,Grid,,,0,2500,7492.617051,0,Urban,0,0,0,,,,,,,38188,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
34.966667,9.5,8231,0,Grid,,,0.190173527,12500,34409.7811,12500,Urban,1,8231,0,,,,,,,8231,1,0,0,,,,,,Grid,,,0.190173527,12500,,Grid,,,0.227934374,0.227934374,,,,,
37.25,9.1,16941,1,Grid,,,0,2500,7892.657388,0,Urban,0,0,0,,,,,,,16941,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.483333,12.733333,18332,1,Grid,,,0,2500,7492.901369,0,Urban,0,0,0,,,,,,,18332,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
42.216667,9.216667,49543,1,Grid,,,0,2500,4658.348061,0,Urban,0,0,0,,,,,,,49543,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
42.233333,9.15,8328,0,Grid,,,0.185871618,5000,10823.71416,5000,Urban,1,8328,0,,,,,,,8328,1,0,0,,,,,,Grid,,,0.185871618,5000,,Grid,,,0.219504261,0.219504261,,,,,
39.766667,11.333333,19576,1,Grid,,,0,2500,3823.772457,0,Urban,0,0,0,,,,,,,19576,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.45,10.116667,12955,0,Grid,,,0.182185691,12500,46972.89803,12500,Urban,1,12955,0,,,,,,,12955,1,0,0,,,,,,Grid,,,0.182185691,12500,,Grid,,,0.213129961,0.213129961,,,,,
39.133333,10.383333,13515,1,Grid,,,0,2500,4455.796049,0,Urban,0,0,0,,,,,,,13515,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.866667,9.166667,16040,0,Grid,,,0.1772248,5000,13113.09213,5000,Urban,1,16040,0,,,,,,,16040,1,0,0,,,,,,Grid,,,0.1772248,5000,,Grid,,,0.203559967,0.203559967,,,,,
39.483333,5.466667,427,1,Grid,,,0,0,6959.648528,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39,8.233333,10795,0,Grid,,,0.182740765,7500,16253.47884,7500,Urban,1,10795,0,,,,,,,10795,1,0,0,,,,,,Grid,,,0.182740765,7500,,Grid,,,0.215062673,0.215062673,,,,,
38.05,9.583333,8729,0,Grid,,,0.185602674,7500,35713.24586,7500,Urban,1,8729,0,,,,,,,8729,1,0,0,,,,,,Grid,,,0.185602674,7500,,Grid,,,0.219723012,0.219723012,,,,,
38.266667,9.916667,13285,0,MicroGrid,,Diesel,0.304305348,12500,52414.47003,0,Urban,0,0,0,,,,,,,0,0,13285,1,,,,,,MicroGrid,,Diesel,0.304305348,12500,,StandAlone,Diesel,,0.330874811,0.5204,,,,,
39.083333,11.4,14662,0,Grid,,,0.179480173,7500,39383.05105,7500,Urban,1,14662,0,,,,,,,14662,1,0,0,,,,,,Grid,,,0.179480173,7500,,Grid,,,0.208096406,0.208096406,,,,,
36.783333,10.766667,20421,0,MicroGrid,,Diesel,0.301218259,10000,52561.85477,0,Urban,0,0,0,,,,,,,0,0,20421,1,,,,,,MicroGrid,,Diesel,0.301218259,10000,,StandAlone,PV,,0.324700632,0.447,,,,,
39.6,12.266667,15680,1,Grid,,,0,2500,2077.550909,0,Urban,0,0,0,,,,,,,15680,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.05,12.766667,5565,0,Grid,,,0.194167514,7500,15357.9896,7500,Urban,1,5565,0,,,,,,,5565,1,0,0,,,,,,Grid,,,0.194167514,7500,,Grid,,,0.23568995,0.23568995,,,,,
39.2,9.083333,11693,0,Grid,,,0.182283785,7500,21605.64169,7500,Urban,1,11693,0,,,,,,,11693,1,0,0,,,,,,Grid,,,0.182283785,7500,,Grid,,,0.213461305,0.213461305,,,,,
39.033333,11.616667,15561,0,Grid,,,0.177992066,5000,14712.50282,5000,Urban,1,15561,0,,,,,,,15561,1,0,0,,,,,,Grid,,,0.177992066,5000,,Grid,,,0.204626921,0.204626921,,,,,
39.083333,11.883333,11157,0,Grid,,,0.181917761,5000,9701.80416,5000,Urban,1,11157,0,,,,,,,11157,1,0,0,,,,,,Grid,,,0.181917761,5000,,Grid,,,0.211977954,0.211977954,,,,,
39.5,13.283333,9245,1,Grid,,,0,2500,499.004498,0,Urban,0,0,0,,,,,,,9245,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.1,12.6,5571,1,Grid,,,0,2500,388.978007,0,Urban,0,0,0,,,,,,,5571,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.958333,14.491389,4174,0,Grid,,,0.224301147,25000,48326.36803,25000,Urban,1,4174,0,,,,,,,4174,1,0,0,,,,,,Grid,,,0.224301147,25000,,StandAlone,PV,,0.295601012,0.447,,,,,
34.716667,10.4,1603,0,StandAlone,PV,,0.340493078,0.447,41898.70599,0.447,Rural,1,0,1603,,,,,,,0,0,0,0,,,,,,Grid,,,0.247597061,12500,,StandAlone,PV,,0.340493078,0.447,,,,,
42.671944,10.599167,1244,0,StandAlone,PV,,0.447,0.447,44740.91182,0.447,Rural,1,0,1244,,,,,,,0,0,0,0,,,,,,MicroGrid,,Wind,0.290412453,0,,StandAlone,PV,,0.447,0.447,,,,,
42.504167,10.049167,933,0,StandAlone,Diesel,,0.4331,0.4331,48221.40791,0.4331,Rural,1,0,933,,,,,,,0,0,0,0,,,,,,MicroGrid,,Wind,0.276647911,0,,StandAlone,Diesel,,0.4331,0.4331,,,,,
42.683333,10.4,1020,0,StandAlone,PV,,0.447,0.447,53426.78481,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,MicroGrid,,Wind,0.294648208,0,,StandAlone,PV,,0.447,0.447,,,,,
40.55,8.466667,3668,0,MicroGrid,,Diesel,0.319460919,22500,54310.22684,0,Urban,0,0,0,,,,,,,0,0,3668,1,,,,,,MicroGrid,,Diesel,0.319460919,22500,,StandAlone,Diesel,,0.361185952,0.8696,,,,,
41.016667,8.6,11544,0,Grid,,,0.183799276,12500,43743.32596,12500,Urban,1,11544,0,,,,,,,11544,1,0,0,,,,,,Grid,,,0.183799276,12500,,Grid,,,0.216267556,0.216267556,,,,,
38.366667,9.466667,13088,1,Grid,,,0,2500,1864.163183,0,Urban,0,0,0,,,,,,,13088,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
42.7,9.466667,6356,0,Grid,,,0.191360709,7500,14428.7074,7500,Urban,1,6356,0,,,,,,,6356,1,0,0,,,,,,Grid,,,0.191360709,7500,,Grid,,,0.232128822,0.232128822,,,,,
39,10.766667,16425,0,Grid,,,0.177307287,5000,17799.86481,5000,Urban,1,16425,0,,,,,,,16425,1,0,0,,,,,,Grid,,,0.177307287,5000,,Grid,,,0.204107259,0.204107259,,,,,
42.491667,10.063611,933,0,StandAlone,Diesel,,0.4331,0.4331,46397.15095,0.4331,Rural,1,0,933,,,,,,,0,0,0,0,,,,,,MicroGrid,,Wind,0.280054083,0,,StandAlone,Diesel,,0.4331,0.4331,,,,,
41.166667,9.366667,19766,0,Grid,,,0.176254361,7500,14223.27562,7500,Urban,1,19766,0,,,,,,,19766,1,0,0,,,,,,Grid,,,0.176254361,7500,,Grid,,,0.201282032,0.201282032,,,,,
42,9.283333,34221,1,Grid,,,0,2500,7188.043976,0,Urban,0,0,0,,,,,,,34221,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
42.016667,9.3,34221,1,Grid,,,0,2500,4747.393106,0,Urban,0,0,0,,,,,,,34221,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.5,11.75,18423,1,Grid,,,0,2500,1359.649552,0,Urban,0,0,0,,,,,,,18423,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.25,14.383333,14356,0,Grid,,,0.178605599,5000,25970.8055,5000,Urban,1,14356,0,,,,,,,14356,1,0,0,,,,,,Grid,,,0.178605599,5000,,Grid,,,0.206013193,0.206013193,,,,,
40.066667,4.733333,361,0,StandAlone,Diesel,,0.7241,0.7241,87125.63607,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.389441027,0,,StandAlone,Diesel,,0.7241,0.7241,,,,,
38.733333,3.683333,560,0,StandAlone,Diesel,,0.8114,0.8114,34831.79714,0.8114,Rural,1,0,560,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.369295391,0,,StandAlone,Diesel,,0.8114,0.8114,,,,,
38.573611,14.390556,8902,0,Grid,,,0.186234617,7500,30548.02324,7500,Urban,1,8902,0,,,,,,,8902,1,0,0,,,,,,Grid,,,0.186234617,7500,,Grid,,,0.221340735,0.221340735,,,,,
36.283333,8.116667,11012,0,Grid,,,0.184158961,10000,20635.10804,10000,Urban,1,11012,0,,,,,,,11012,1,0,0,,,,,,Grid,,,0.184158961,10000,,Grid,,,0.216213101,0.216213101,,,,,
38.483333,9,19922,1,Grid,,,0,2500,435.104659,0,Urban,0,0,0,,,,,,,19922,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.25,9.5,14974,0,Grid,,,0.177662651,2500,11837.32218,2500,Urban,1,14974,0,,,,,,,14974,1,0,0,,,,,,Grid,,,0.177662651,2500,,Grid,,,0.204788403,0.204788403,,,,,
37.2,9.666667,16447,0,Grid,,,0.177871191,7500,23649.08071,7500,Urban,1,16447,0,,,,,,,16447,1,0,0,,,,,,Grid,,,0.177871191,7500,,Grid,,,0.205256641,0.205256641,,,,,
37.983333,9.933333,13781,0,Grid,,,0.179600813,7500,32772.04336,7500,Urban,1,13781,0,,,,,,,13781,1,0,0,,,,,,Grid,,,0.179600813,7500,,Grid,,,0.20891776,0.20891776,,,,,
36.95,5.883333,6871,0,Grid,,,0.197600717,17500,47714.21399,17500,Urban,1,6871,0,,,,,,,6871,1,0,0,,,,,,Grid,,,0.197600717,17500,,StandAlone,PV,,0.242602163,0.447,,,,,
